id,word,detail,code
2305,repealer,Late 17th century. From repeal + -er. Compare Middle French rappelleur.,2
2306,replicar,1960s; earliest use found in Car and Driver. Blend of replica and car.,2
2307,representer,"Late Middle English; earliest use found in Reginald Pecock (c1392–?1459), bishop of Chichester and religious author. From represent + -er, partly after Middle French representeur person who represents, person who presents, actor, comedian.",2
2308,representor,Mid 16th century. From represent + -or. Compare earlier representer.,2
2309,restrictor,"Early 19th century; earliest use found in John Stuart Mill (1806–1873), philosopher, economist, and advocate of women&#39;s rights. From restrict + -or.",2
2310,retaker,Mid 17th century; earliest use found in Moderate Intelligencer. From retake + -er.,2
2311,retender,"Late 19th century; earliest use found in Albany Law Journal. From re- + tender, after retender&lt;br&gt;early 17th century; earliest use found in Barnabe Barnes (bap. 1571, d. 1609), poet and playwright. From re- + tender.",2
2312,revolutioner,Late 17th century (in an earlier sense). From revolution + -er.,2
2313,rewarder,"Late Middle English; earliest use found in The Wycliffite Bible (early version). From reward + -er. Compare Anglo-Norman rewarder, rewardour someone who rewards or recompenses, and also rewarder, rewardour, variants of regardour.",2
2314,rhetor,Via Latin from Greek rhētōr.,2
2315,rhinelander,"Early 17th century; earliest use found in Edward Grimeston (fl. 1604–1634), translator. From the name of the Rhineland + -er, after Middle Low German rīnlender or early modern German Reinlender, Rheinlender (German Rheinländer).",2
2316,ricercar,From Italian ricercare ‘search out’.,2
2317,ridder,"Mid 16th century; earliest use found in John Heywood (c1496–c1578), playwright and epigrammatist. From rid + -er.",2
2318,rider,ride,12
2319,ridger,"Mid 18th century; earliest use found in William Ellis (c1700–1758), agriculturist and writer. Partly from ridge + -er, and partly from ridge + -er.",2
2320,rigor,"Late Middle English: from Latin, literally ‘stiffness’, from rigere ‘be stiff’.",2
2321,rimer,"Early 19th century; earliest use found in James Smith (1775–1839), writer and humorist. Probably from rime + -er, or perhaps a variant of reamer.",2
2322,rinder,"Mid 17th century; earliest use found in Henry Hexham (fl. 1601–1650), soldier and author. From rind + -er.",2
2323,ripener,Late 16th century (in an earlier sense). From ripen + -er. In specific medical use in sense 1a after post-classical Latin maturativum maturative.,2
2324,river,"Middle English: from Anglo-Norman French, based on Latin riparius, from ripa ‘bank of a river’.",2
2325,roader,Late 16th century (in an earlier sense). From road + -er.,2
2326,roadmaster,Early 19th century.,2
2327,roadrunner,Mid 19th century: probably derived from a transaltion of Spanish correcamino.,2
2328,roar,"Old English rārian (verb), imitative of a deep prolonged cry, of West Germanic origin; related to German röhren. The noun dates from late Middle English.",2
2329,robber,rob,12
2330,rodder,"1940s; earliest use found in Hearst&#39;s International. Either from rod + -er, or shortened from hot rodder.",2
2331,roederer,"Mid 19th century; earliest use found in Hunt&#39;s Merchants&#39; Magazine. From the name of the champagne-producing Roederer company of Rheims, France, founded in 1776 by Louis Roederer.",2
2332,roemer,"Mid 19th century; earliest use found in John Strang (1795–1863), author and statistician. From German Römer rummer. In later use in quots. mentioning such glasses in a Dutch geographical or cultural context perhaps also partly from Dutch roemer rummer.",2
2333,ropemaker,"Late Middle English; earliest use found in The Wycliffite Bible (later version). From rope + maker. Compare Middle Dutch, Dutch reepmaker (now rare and archaic).",2
2334,roster,"Early 18th century (originally denoting a list of duties and leave for military personnel): from Dutch rooster ‘list’, earlier ‘gridiron’, from roosten ‘to roast’, with reference to its parallel lines.",2
2335,rotamer,1960s: from rotational (see rotation) + -mer.,2
2336,rotavator,1930s: blend of rotary + cultivator.,2
2337,rotor,Early 20th century: formed irregularly from rotator.,2
2338,rottweiler,"Early 20th century: German, from Rottweil, the name of a town in SW Germany.",2
2339,routier,"French, from route ‘road’.",2
2340,rover,"Middle English: from Middle Low German, Middle Dutch rōver, from rōven ‘rob’; related to reave.",2
2341,rozzer,Late 19th century: of unknown origin.,2
2342,rubber,"Mid 16th century: from the verb rub + -er. The original sense was ‘an implement (such as a hard brush) used for rubbing and cleaning’. Because an early use of the elastic substance (previously known as caoutchouc) was to rub out pencil marks, rubber gained the sense ‘eraser’ in the late 18th century The sense was subsequently (mid 19th century) generalized to refer to the substance in any form or use, at first often differentiated as India rubber.",2
2343,rubberwear,Late 19th century; earliest use found in The Titusville Morning Herald.,2
2344,rudder,"Old English rōther ‘paddle, oar’, of West Germanic origin; related to Dutch roer, German Ruder, also to the verb row.",2
2345,ruddervator,1940s; earliest use found in Popular Science Monthly. From rudder + -vator.,2
2346,ruffler,Mid 16th century; earliest use found in Acts of Parliament. From ruffle + -er&lt;br&gt;mid 19th century; earliest use found in Annual Reports Commissioner Patents 1867. From ruffle + -er.,2
2347,rummer,Mid 17th century: of Low Dutch origin; related to Dutch roemer; the original meaning is perhaps ‘Roman glass’.,2
2348,rumper,Mid 17th century. From rump + -er.,2
2349,safflower,"Late Middle English: from Dutch saffloer or German Saflor, via Old French and Italian from Arabic aṣfar ‘yellow’. The spelling has been influenced by saffron and flower.",2
2350,sagar,Hindi sāgar.,2
2351,saggar,Mid 18th century: probably a contraction of the noun safeguard.,2
2352,sailor,sail,12
2353,saker,"Late Middle English: from Old French sacre, from Arabic ṣaqr ‘falcon’.",2
2354,salamander,"Middle English (in salamander (sense 2)): from Old French salamandre, via Latin from Greek salamandra. Sense 1 dates from the early 17th century.",2
2355,salmanazar,"1930s: named after Shalmaneser, a king of Assyria (2 Kings 17–18).",2
2356,salter,salt,12
2357,salver,"Mid 17th century: from French salve ‘tray for presenting food to the king’, from Spanish salva ‘sampling of food’, from salvar ‘make safe’.",2
2358,salwar,From Persian and Urdu šalwār.,2
2359,sambar,"Late 17th century: from Hindi sābar, from Sanskrit śambara.",2
2360,samovar,"Russian, literally ‘self-boiler’.",2
2361,sampler,sample,12
2362,sangar,"Mid 19th century: from Pashto, probably from Persian sang ‘stone’.",2
2363,sanger,1940s: alteration of sandwich + -er.,2
2364,sapper,sap,12
2365,sardar,From Persian and Urdu sar-dār.,2
2366,sarkar,"From Persian and Urdu sarkār, from sar ‘chief’ + kār agent, doer.",2
2367,saucer,"Middle English (denoting a condiment dish): from Old French saussier(e) ‘sauce boat’, probably suggested by late Latin salsarium.",2
2368,saunter,"Late Middle English (in the sense ‘to muse, wonder’): of unknown origin. The current sense dates from the mid 17th century.",2
2369,sawyer,saw,12
2370,scalar,scale,12
2371,scamper,Late 17th century (in the sense ‘run away’): probably from scamp.,2
2372,scamster,1970s: from scam + -ster.,2
2373,scapular,scapula,12
2374,scar,"Late Middle English: from Old French escharre, via late Latin from Greek eskhara ‘scab’.",2
2375,scarper,"Mid 19th century: probably from Italian scappare ‘to escape’, influenced by rhyming slang Scapa Flow ‘go’.",2
2376,scatter,Middle English (as a verb): probably a variant of shatter.,2
2377,scavenger,scavenge,12
2378,scenter,"Early 17th century; earliest use found in Randle Cotgrave (fl. 1587–?1630), lexicographer. From scent + -er.",2
2379,schmecker,1950s: from Yiddish schmeck ‘a sniff’ + -er. Compare with smack.,2
2380,schmutter,1950s: from Yiddish schmatte ‘rag’.,2
2381,schnauzer,"1920s: from German, from Schnauze ‘muzzle, snout’.",2
2382,scholar,"Old English scol(i)ere ‘schoolchild, student’, from late Latin scholaris, from Latin schola (see school).",2
2383,schooner,"Early 18th century: perhaps from dialect scun ‘skim along’, influenced by Dutch words beginning with sch-.",2
2384,scimitar,"Mid 16th century: from French cimeterre or Italian scimitarra, of unknown origin.",2
2385,scissor,Early 17th century: from scissors.,2
2386,scoter,Late 17th century: perhaps an error for sooter (with reference to its black plumage).,2
2387,scouser,1950s: from Scouse + -er.,2
2388,scrivener,"Middle English (in scrivener (sense 1 of the noun)): shortening of Old French escrivein, from Latin scriba (see scribe). scrivener (sense 2 of the noun) dates from the early 17th century.",2
2389,sculptor,sculpt,12
2390,scutter,Late 18th century: perhaps an alteration of the verb scuttle.,2
2391,sear,"Old English sēar (adjective), sēarian (verb), of Germanic origin.",2
2392,sector,"Late 16th century (in sector (sense 2, sector sense 3)): from late Latin, a technical use of Latin sector ‘cutter’, from sect- ‘cut off’, from the verb secare.",2
2393,secular,"Middle English: secular (sense 1 of the adjective, from Old French seculer, from Latin saecularis, from saeculum ‘generation, age’, used in Christian Latin to mean ‘the world’ (as opposed to the Church); secular (sense 3 of the adjective, secular sense 4 of the adjective, secular sense 5 of the adjective) (early 19th century) from Latin saecularis ‘relating to an age or period’.",2
2394,securer,secure,12
2395,securicor,"1960s; earliest use found in The Listener. From Securicor, the trademark of a private security organization employed in the guarding and safe transport of money, goods, and property.",2
2396,seder,"From Hebrew sēḏer ‘order, procedure’.",2
2397,seer,see,12
2398,seersucker,"Early 18th century: from Persian šir o šakar, literally ‘milk and sugar’, (by transference) ‘striped cotton garment’ because seersucker formerly was typically striped.",2
2399,seltzer,"Mid 18th century: alteration of German Selterser, from ( Nieder)selters (see above).",2
2400,semester,"Early 19th century: from German Semester, from Latin semestris ‘six-monthly’, from sex ‘six’ + mensis ‘month’.",2
2401,seminar,"Late 19th century: from German Seminar, from Latin seminarium (see seminary).",2
2402,senator,"Middle English (denoting a member of the ancient Roman senate): from Old French senateur, from Latin senator (see senate).",2
2403,senhor,"Portuguese, from Latin senior (see senior).",2
2404,senior,"Late Middle English: from Latin, literally ‘older, older man’, comparative of senex, sen- ‘old man, old’.",2
2405,senor,"Spanish, from Latin senior (see senior).",2
